condition,seed,quantization,subset,field_order,role,eyes,patients,QWK,Accuracy,BalancedAccuracy,MacroPrecision,MacroRecall,MacroF1,WeightedPrecision,WeightedRecall,WeightedF1,MAE,SevereErrorRate,ExactAccuracy,AdjacentErrorRate,AdjacentAccuracy,Precision_Grade0,Recall_Grade0,F1_Grade0,Support_Grade0,Specificity_Grade0,Precision_Grade1,Recall_Grade1,F1_Grade1,Support_Grade1,Specificity_Grade1,Precision_Grade2,Recall_Grade2,F1_Grade2,Support_Grade2,Specificity_Grade2,Precision_Grade3,Recall_Grade3,F1_Grade3,Support_Grade3,Specificity_Grade3,Precision_Grade4,Recall_Grade4,F1_Grade4,Support_Grade4,Specificity_Grade4,OrdinalViolationRate,OrdinalThreshold_Brier,OrdinalThreshold_ECE,Threshold0_MAEProb,Threshold1_MAEProb,Threshold2_MAEProb,Threshold3_MAEProb
ft_ptq_int8,3407,FT_PTQ_INT8,setB,_1=disc,supplementary,200,100,0.6718731081244702,0.47,0.3734909016080195,0.31889579020013803,0.3734909016080195,0.31249277673762804,0.4055415804002761,0.47,0.41577226787324034,0.785,0.23,0.47,0.3,0.77,0.6166666666666667,0.8505747126436781,0.714975845410628,87,0.5929203539823009,0.2222222222222222,0.08695652173913043,0.125,23,0.96045197740113,0.15,0.06521739130434782,0.09090909090909091,46,0.8896103896103896,0.391304347826087,0.2647058823529412,0.3157894736842105,34,0.9156626506024096,0.21428571428571427,0.6,0.3157894736842105,10,0.8842105263157894,0.0,0.12439890205860138,0.06398475009715185,0.31756436824798584,0.2848502993583679,0.1899612843990326,0.15107612311840057
ft_ptq_int8,8888,FT_PTQ_INT8,setB,_1=disc,supplementary,200,100,0.6535069298614028,0.44,0.39787988358761794,0.3211523469950436,0.39787988358761794,0.3293740067077768,0.4305722392801045,0.44,0.4251985750601866,0.835,0.23,0.44,0.33,0.77,0.6741573033707865,0.6896551724137931,0.6818181818181818,87,0.7433628318584071,0.15384615384615385,0.08695652173913043,0.1111111111111111,23,0.9378531073446328,0.21428571428571427,0.13043478260869565,0.16216216216216217,46,0.8571428571428571,0.35135135135135137,0.38235294117647056,0.36619718309859156,34,0.8554216867469879,0.21212121212121213,0.7,0.32558139534883723,10,0.8631578947368421,0.0,0.13569658994674683,0.10551330742426217,0.3192606270313263,0.3062015473842621,0.24501900374889374,0.190216526389122
qat_int8,42,QAT_INT8,setB,_1=disc,supplementary,200,100,0.6948835301206364,0.51,0.3990634094717347,0.3613377377245443,0.3990634094717347,0.3543489077971837,0.47255355152094275,0.51,0.4717063492063492,0.71,0.2,0.51,0.29,0.8,0.646551724137931,0.8620689655172413,0.7389162561576355,87,0.6371681415929203,0.0,0.0,0.0,23,0.9209039548022598,0.4230769230769231,0.2391304347826087,0.3055555555555556,46,0.9025974025974026,0.47619047619047616,0.29411764705882354,0.36363636363636365,34,0.9337349397590361,0.2608695652173913,0.6,0.36363636363636365,10,0.9105263157894737,0.0,0.12054970860481262,0.03824086057487875,0.32190877199172974,0.2858855724334717,0.18331153690814972,0.13819560408592224
qat_int8,123,QAT_INT8,setB,_1=disc,supplementary,200,100,0.652702409377035,0.48,0.33241673281006556,0.30988066014839466,0.33241673281006556,0.3055891046891504,0.4272979318355176,0.48,0.4390543082842547,0.77,0.21,0.48,0.31,0.79,0.6434782608695652,0.8505747126436781,0.7326732673267327,87,0.6371681415929203,0.125,0.043478260869565216,0.06451612903225806,23,0.96045197740113,0.32,0.17391304347826086,0.22535211267605634,46,0.8896103896103896,0.30303030303030304,0.29411764705882354,0.29850746268656714,34,0.8614457831325302,0.15789473684210525,0.3,0.20689655172413793,10,0.9157894736842105,0.0,0.1335800588130951,0.040693060467019676,0.3418072760105133,0.2970263361930847,0.21002086997032166,0.14433260262012482
qat_int8,2026,QAT_INT8,setB,_1=disc,supplementary,200,100,0.6720727143111744,0.445,0.4135014845518417,0.3539605892108087,0.4135014845518417,0.3530713730713731,0.5013561115988684,0.445,0.46077883227883226,0.8,0.205,0.445,0.35,0.795,0.7910447761194029,0.6091954022988506,0.6883116883116883,87,0.8761061946902655,0.11764705882352941,0.08695652173913043,0.1,23,0.9152542372881356,0.35555555555555557,0.34782608695652173,0.3516483516483517,46,0.8116883116883117,0.3055555555555556,0.3235294117647059,0.3142857142857143,34,0.8493975903614458,0.2,0.7,0.3111111111111111,10,0.8526315789473684,0.0,0.14183485507965088,0.14339021531515755,0.326419860124588,0.3190732002258301,0.2708227336406708,0.20433391630649567
qat_int8,3407,QAT_INT8,setB,_1=disc,supplementary,200,100,0.6613431763086406,0.49,0.3857641767351618,0.36334973786009594,0.3857641767351618,0.3315018295064235,0.45317952703975883,0.49,0.44166237723792906,0.78,0.24,0.49,0.27,0.76,0.6147540983606558,0.8620689655172413,0.7177033492822966,87,0.584070796460177,0.25,0.08695652173913043,0.12903225806451613,23,0.9661016949152542,0.3333333333333333,0.17391304347826086,0.22857142857142856,46,0.8961038961038961,0.4117647058823529,0.20588235294117646,0.27450980392156865,34,0.9397590361445783,0.20689655172413793,0.6,0.3076923076923077,10,0.8789473684210526,0.0,0.1255243569612503,0.07046512428671121,0.32346752285957336,0.28333061933517456,0.18265719711780548,0.1458241194486618
qat_int8,8888,QAT_INT8,setB,_1=disc,supplementary,200,100,0.6946092977250248,0.49,0.40266161037128495,0.36154609279609284,0.40266161037128495,0.3559342121842122,0.4644153693528694,0.49,0.46435032169407164,0.735,0.2,0.49,0.31,0.8,0.6571428571428571,0.7931034482758621,0.71875,87,0.6814159292035398,0.2,0.08695652173913043,0.12121212121212122,23,0.9548022598870056,0.34375,0.2391304347826087,0.28205128205128205,46,0.8636363636363636,0.38461538461538464,0.29411764705882354,0.3333333333333333,34,0.9036144578313253,0.2222222222222222,0.6,0.32432432432432434,10,0.8894736842105263,0.0,0.12350782752037048,0.05876645684242249,0.32602134346961975,0.2823362350463867,0.20488090813159943,0.16108936071395874
teacher,-,FP32,setA,_1=macula,supplementary,597,299,0.7703372670450511,0.576214405360134,0.4370539277889902,0.403578635915281,0.4370539277889902,0.3959537499258901,0.5122709484572638,0.576214405360134,0.5211857199623594,0.5812395309882747,0.1323283082077052,0.576214405360134,0.2914572864321608,0.8676716917922948,0.6857923497267759,0.9400749063670412,0.7930489731437599,267,0.6515151515151515,0.04,0.014285714285714285,0.021052631578947368,70,0.9544592030360531,0.425531914893617,0.17094017094017094,0.24390243902439024,117,0.94375,0.5483870967741935,0.4766355140186916,0.51,107,0.9142857142857143,0.3181818181818182,0.5833333333333334,0.4117647058823529,36,0.9197860962566845,0.0,0.10180743783712387,0.03479348670947092,0.2654941976070404,0.198039248585701,0.1515510529279709,0.1306474357843399
best_fp32,42,FP32,setA,_1=macula,supplementary,597,299,0.6492052548215783,0.45896147403685095,0.4153677575414423,0.350241616712205,0.4153677575414423,0.3504308798365095,0.47195731938563756,0.45896147403685095,0.4542606564140019,0.8274706867671692,0.21105527638190955,0.45896147403685095,0.32998324958123953,0.7889447236180904,0.7103174603174603,0.6704119850187266,0.6897880539499036,267,0.7787878787878788,0.16216216216216217,0.08571428571428572,0.11214953271028037,70,0.9411764705882353,0.3434343434343434,0.2905982905982906,0.3148148148148148,117,0.8645833333333334,0.3,0.2523364485981308,0.27411167512690354,107,0.8714285714285714,0.23529411764705882,0.7777777777777778,0.36129032258064514,36,0.8377896613190731,0.0,0.14413923025131226,0.10916542452939443,0.32051634788513184,0.29150131344795227,0.2477119415998459,0.19860029220581055
best_fp32,123,FP32,setA,_1=macula,supplementary,597,299,0.6511994667797063,0.507537688442211,0.4247822616204429,0.3967720533434819,0.4247822616204429,0.3984399647862579,0.4852759922537381,0.507537688442211,0.4903040672634839,0.7537688442211056,0.20770519262981574,0.507537688442211,0.2847571189279732,0.7922948073701842,0.66,0.7415730337078652,0.6984126984126984,267,0.6909090909090909,0.22857142857142856,0.11428571428571428,0.1523809523809524,70,0.9487666034155597,0.32323232323232326,0.27350427350427353,0.2962962962962963,117,0.8604166666666667,0.4489795918367347,0.411214953271028,0.4292682926829268,107,0.889795918367347,0.3230769230769231,0.5833333333333334,0.4158415841584158,36,0.9215686274509803,0.0,0.13206110894680023,0.050228555856812344,0.3421471416950226,0.30542317032814026,0.2250576615333557,0.15273872017860413
best_fp32,2026,FP32,setA,_1=macula,supplementary,597,299,0.6549176064270866,0.46063651591289784,0.3707046265599242,0.31981439149525215,0.3707046265599242,0.32716556835435295,0.438463662311949,0.46063651591289784,0.4423803091563739,0.8056951423785594,0.20770519262981574,0.46063651591289784,0.3316582914572864,0.7922948073701842,0.6735395189003437,0.7340823970037453,0.7025089605734767,267,0.7121212121212122,0.09090909090909091,0.04285714285714286,0.05825242718446602,70,0.9430740037950665,0.2826086956521739,0.2222222222222222,0.24880382775119617,117,0.8625,0.31868131868131866,0.27102803738317754,0.29292929292929293,107,0.8734693877551021,0.23333333333333334,0.5833333333333334,0.3333333333333333,36,0.8770053475935828,0.0,0.13621453940868378,0.07084196687081651,0.33368179202079773,0.29791849851608276,0.2358667552471161,0.1741800308227539
best_fp32,3407,FP32,setA,_1=macula,supplementary,597,299,0.7006765655584712,0.5276381909547738,0.4215105501916381,0.3810397246194005,0.4215105501916381,0.3759154023720834,0.49386942821066004,0.5276381909547738,0.4970671400748961,0.7018425460636516,0.18090452261306533,0.5276381909547738,0.2914572864321608,0.8190954773869347,0.6978193146417445,0.8389513108614233,0.7619047619047619,267,0.706060606060606,0.16,0.05714285714285714,0.08421052631578947,70,0.9601518026565465,0.38095238095238093,0.27350427350427353,0.31840796019900497,117,0.8916666666666667,0.4050632911392405,0.29906542056074764,0.34408602150537637,107,0.9040816326530612,0.26136363636363635,0.6388888888888888,0.3709677419354839,36,0.8841354723707665,0.0,0.12193848937749863,0.03898327406090208,0.29422086477279663,0.26588916778564453,0.20160718262195587,0.16329629719257355
best_fp32,8888,FP32,setA,_1=macula,supplementary,597,299,0.6727541386026399,0.5175879396984925,0.3937499995191899,0.359995870470711,0.3937499995191899,0.3463695493846303,0.46652645616612637,0.5175879396984925,0.46797347527838684,0.7336683417085427,0.18760469011725292,0.5175879396984925,0.2948073701842546,0.8123953098827471,0.6456043956043956,0.8801498127340824,0.7448494453248812,267,0.6090909090909091,0.07407407407407407,0.02857142857142857,0.041237113402061855,70,0.952561669829222,0.41818181818181815,0.19658119658119658,0.26744186046511625,117,0.9333333333333333,0.39705882352941174,0.2523364485981308,0.30857142857142855,107,0.9163265306122449,0.26506024096385544,0.6111111111111112,0.3697478991596639,36,0.8912655971479501,0.0,0.12883077561855316,0.041004878592051854,0.327058345079422,0.2680181860923767,0.18989674746990204,0.143690288066864
csd_fp32,42,FP32,setA,_1=macula,supplementary,597,299,0.6492052548215783,0.45896147403685095,0.4153677575414423,0.350241616712205,0.4153677575414423,0.3504308798365095,0.47195731938563756,0.45896147403685095,0.4542606564140019,0.8274706867671692,0.21105527638190955,0.45896147403685095,0.32998324958123953,0.7889447236180904,0.7103174603174603,0.6704119850187266,0.6897880539499036,267,0.7787878787878788,0.16216216216216217,0.08571428571428572,0.11214953271028037,70,0.9411764705882353,0.3434343434343434,0.2905982905982906,0.3148148148148148,117,0.8645833333333334,0.3,0.2523364485981308,0.27411167512690354,107,0.8714285714285714,0.23529411764705882,0.7777777777777778,0.36129032258064514,36,0.8377896613190731,0.0,0.14413923025131226,0.10916542452939443,0.32051634788513184,0.29150131344795227,0.2477119415998459,0.19860029220581055
csd_fp32,123,FP32,setA,_1=macula,supplementary,597,299,0.6511994667797063,0.507537688442211,0.4247822616204429,0.3967720533434819,0.4247822616204429,0.3984399647862579,0.4852759922537381,0.507537688442211,0.4903040672634839,0.7537688442211056,0.20770519262981574,0.507537688442211,0.2847571189279732,0.7922948073701842,0.66,0.7415730337078652,0.6984126984126984,267,0.6909090909090909,0.22857142857142856,0.11428571428571428,0.1523809523809524,70,0.9487666034155597,0.32323232323232326,0.27350427350427353,0.2962962962962963,117,0.8604166666666667,0.4489795918367347,0.411214953271028,0.4292682926829268,107,0.889795918367347,0.3230769230769231,0.5833333333333334,0.4158415841584158,36,0.9215686274509803,0.0,0.13206110894680023,0.050228555856812344,0.3421471416950226,0.30542317032814026,0.2250576615333557,0.15273872017860413
csd_fp32,2026,FP32,setA,_1=macula,supplementary,597,299,0.6549176064270866,0.46063651591289784,0.3707046265599242,0.31981439149525215,0.3707046265599242,0.32716556835435295,0.438463662311949,0.46063651591289784,0.4423803091563739,0.8056951423785594,0.20770519262981574,0.46063651591289784,0.3316582914572864,0.7922948073701842,0.6735395189003437,0.7340823970037453,0.7025089605734767,267,0.7121212121212122,0.09090909090909091,0.04285714285714286,0.05825242718446602,70,0.9430740037950665,0.2826086956521739,0.2222222222222222,0.24880382775119617,117,0.8625,0.31868131868131866,0.27102803738317754,0.29292929292929293,107,0.8734693877551021,0.23333333333333334,0.5833333333333334,0.3333333333333333,36,0.8770053475935828,0.0,0.13621453940868378,0.07084196687081651,0.33368179202079773,0.29791849851608276,0.2358667552471161,0.1741800308227539
csd_fp32,3407,FP32,setA,_1=macula,supplementary,597,299,0.7006765655584712,0.5276381909547738,0.4215105501916381,0.3810397246194005,0.4215105501916381,0.3759154023720834,0.49386942821066004,0.5276381909547738,0.4970671400748961,0.7018425460636516,0.18090452261306533,0.5276381909547738,0.2914572864321608,0.8190954773869347,0.6978193146417445,0.8389513108614233,0.7619047619047619,267,0.706060606060606,0.16,0.05714285714285714,0.08421052631578947,70,0.9601518026565465,0.38095238095238093,0.27350427350427353,0.31840796019900497,117,0.8916666666666667,0.4050632911392405,0.29906542056074764,0.34408602150537637,107,0.9040816326530612,0.26136363636363635,0.6388888888888888,0.3709677419354839,36,0.8841354723707665,0.0,0.12193848937749863,0.03898327406090208,0.29422086477279663,0.26588916778564453,0.20160718262195587,0.16329629719257355
csd_fp32,8888,FP32,setA,_1=macula,supplementary,597,299,0.6727541386026399,0.5175879396984925,0.3937499995191899,0.359995870470711,0.3937499995191899,0.3463695493846303,0.46652645616612637,0.5175879396984925,0.46797347527838684,0.7336683417085427,0.18760469011725292,0.5175879396984925,0.2948073701842546,0.8123953098827471,0.6456043956043956,0.8801498127340824,0.7448494453248812,267,0.6090909090909091,0.07407407407407407,0.02857142857142857,0.041237113402061855,70,0.952561669829222,0.41818181818181815,0.19658119658119658,0.26744186046511625,117,0.9333333333333333,0.39705882352941174,0.2523364485981308,0.30857142857142855,107,0.9163265306122449,0.26506024096385544,0.6111111111111112,0.3697478991596639,36,0.8912655971479501,0.0,0.12883077561855316,0.041004878592051854,0.327058345079422,0.2680181860923767,0.18989674746990204,0.143690288066864
fp32_ft_control,42,FP32,setA,_1=macula,supplementary,597,299,0.6740946966721864,0.5108877721943048,0.42301491780647504,0.3811988952425409,0.42301491780647504,0.37554232740255783,0.4907088769139717,0.5108877721943048,0.48808379584046907,0.7420435510887772,0.18592964824120603,0.5108877721943048,0.30318257956448913,0.8140703517587939,0.6818181818181818,0.7865168539325843,0.7304347826086957,267,0.703030303030303,0.16666666666666666,0.07142857142857142,0.1,70,0.952561669829222,0.4024390243902439,0.28205128205128205,0.3316582914572864,117,0.8979166666666667,0.4024390243902439,0.308411214953271,0.3492063492063492,107,0.9,0.25263157894736843,0.6666666666666666,0.366412213740458,36,0.8734402852049911,0.0,0.13414527475833893,0.0570563345670176,0.3252233862876892,0.2788335382938385,0.2185903638601303,0.16722290217876434
fp32_ft_control,123,FP32,setA,_1=macula,supplementary,597,299,0.643856261479772,0.474036850921273,0.4086159503044938,0.3551863916848079,0.4086159503044938,0.3604608544908385,0.4694036982928847,0.474036850921273,0.46412383255666895,0.8073701842546064,0.21440536013400335,0.474036850921273,0.31155778894472363,0.7855946398659966,0.6966292134831461,0.6966292134831461,0.6966292134831461,267,0.7545454545454545,0.16129032258064516,0.07142857142857142,0.09900990099009901,70,0.9506641366223909,0.3238095238095238,0.2905982905982906,0.3063063063063063,117,0.8520833333333333,0.3333333333333333,0.3177570093457944,0.3253588516746411,107,0.8612244897959184,0.2608695652173913,0.6666666666666666,0.375,36,0.8787878787878788,0.0,0.14342646300792694,0.08916013592688782,0.33408722281455994,0.3073614835739136,0.24020889401435852,0.18263234198093414
fp32_ft_control,2026,FP32,setA,_1=macula,supplementary,597,299,0.66803648175684,0.47571189279731996,0.39916829340750376,0.3603576448468475,0.39916829340750376,0.3566351917475847,0.4757680732957865,0.47571189279731996,0.4669901985959348,0.7822445561139029,0.20268006700167504,0.47571189279731996,0.32160804020100503,0.7973199329983249,0.6996336996336996,0.7153558052434457,0.7074074074074074,267,0.7515151515151515,0.21875,0.1,0.13725490196078433,70,0.952561669829222,0.3333333333333333,0.3076923076923077,0.32,117,0.85,0.32558139534883723,0.2616822429906542,0.29015544041450775,107,0.8816326530612245,0.22448979591836735,0.6111111111111112,0.3283582089552239,36,0.8645276292335116,0.0,0.137394979596138,0.0951629097142898,0.33798855543136597,0.3081411123275757,0.23968173563480377,0.18434712290763855
fp32_ft_control,3407,FP32,setA,_1=macula,supplementary,597,299,0.6801746131935862,0.5393634840871022,0.42760807360933367,0.41010835142707813,0.42760807360933367,0.3866341264736445,0.503766353056728,0.5393634840871022,0.4982968893960861,0.7135678391959799,0.19765494137353434,0.5393634840871022,0.2629815745393635,0.8023450586264657,0.6581920903954802,0.8726591760299626,0.750402576489533,267,0.6333333333333333,0.2222222222222222,0.08571428571428572,0.12371134020618557,70,0.9601518026565465,0.4166666666666667,0.21367521367521367,0.2824858757062147,117,0.9270833333333334,0.47297297297297297,0.32710280373831774,0.3867403314917127,107,0.9204081632653062,0.2804878048780488,0.6388888888888888,0.3898305084745763,36,0.8948306595365418,0.0,0.12371597439050674,0.03657593235523258,0.30743053555488586,0.26759472489356995,0.18896366655826569,0.14957323670387268
fp32_ft_control,8888,FP32,setA,_1=macula,supplementary,597,299,0.6810624597185861,0.5025125628140703,0.42747061961805216,0.38144230075207447,0.42747061961805216,0.37205209196279954,0.49179536428421944,0.5025125628140703,0.4831209920742369,0.7520938023450586,0.19262981574539365,0.5025125628140703,0.304857621440536,0.8073701842546064,0.6902356902356902,0.7677902621722846,0.7269503546099291,267,0.7212121212121212,0.20689655172413793,0.08571428571428572,0.12121212121212122,70,0.9563567362428842,0.4,0.2905982905982906,0.33663366336633666,117,0.89375,0.3670886075949367,0.27102803738317754,0.3118279569892473,107,0.8979591836734694,0.24299065420560748,0.7222222222222222,0.36363636363636365,36,0.8556149732620321,0.0,0.13247156143188477,0.07441690278830788,0.3231889605522156,0.2787429392337799,0.21677303314208984,0.17973116040229797
ptq_int8,42,PTQ_INT8,setA,_1=macula,supplementary,597,299,0.6438615584863644,0.4623115577889447,0.4129086690317395,0.3595204969670721,0.4129086690317395,0.35716246961588316,0.47827574196527545,0.4623115577889447,0.4599144635312152,0.8324958123953099,0.21943048576214405,0.4623115577889447,0.31825795644891125,0.7805695142378559,0.7171314741035857,0.6741573033707865,0.694980694980695,267,0.7848484848484848,0.2222222222222222,0.11428571428571428,0.1509433962264151,70,0.9468690702087287,0.32989690721649484,0.27350427350427353,0.29906542056074764,117,0.8645833333333334,0.29411764705882354,0.2803738317757009,0.28708133971291866,107,0.8530612244897959,0.23423423423423423,0.7222222222222222,0.35374149659863946,36,0.8484848484848485,0.0,0.14511892199516296,0.10909872305684001,0.32143309712409973,0.2977592945098877,0.25217291712760925,0.19781121611595154
ptq_int8,123,PTQ_INT8,setA,_1=macula,supplementary,597,299,0.6252263563271121,0.49581239530988275,0.40943816891102414,0.3846365960101837,0.40943816891102414,0.3899579751192654,0.4729847967763121,0.49581239530988275,0.48071773310331695,0.7872696817420436,0.22613065326633167,0.49581239530988275,0.2780569514237856,0.7738693467336684,0.6563573883161512,0.7153558052434457,0.6845878136200717,267,0.696969696969697,0.21052631578947367,0.11428571428571428,0.14814814814814814,70,0.9430740037950665,0.26,0.2222222222222222,0.23963133640552994,117,0.8458333333333333,0.4690265486725664,0.4953271028037383,0.4818181818181818,107,0.8775510204081632,0.32727272727272727,0.5,0.3956043956043956,36,0.9340463458110517,0.0,0.1341082751750946,0.04773721118555895,0.3515615165233612,0.3210223317146301,0.2333223968744278,0.14610698819160461
ptq_int8,2026,PTQ_INT8,setA,_1=macula,supplementary,597,299,0.6645414701133956,0.5025125628140703,0.38990568813733784,0.3500830944580945,0.38990568813733784,0.35480376432739413,0.4629024138917355,0.5025125628140703,0.4737826277856512,0.7470686767169179,0.19430485762144054,0.5025125628140703,0.30318257956448913,0.8056951423785594,0.678125,0.8127340823970037,0.7393526405451448,267,0.6878787878787879,0.09090909090909091,0.04285714285714286,0.05825242718446602,70,0.9430740037950665,0.3111111111111111,0.23931623931623933,0.27053140096618356,117,0.8708333333333333,0.4,0.29906542056074764,0.3422459893048128,107,0.9020408163265307,0.2702702702702703,0.5555555555555556,0.36363636363636365,36,0.9037433155080213,0.0,0.12862776219844818,0.04345088560053052,0.32857581973075867,0.2927730977535248,0.22387516498565674,0.15736813843250275
ptq_int8,3407,PTQ_INT8,setA,_1=macula,supplementary,597,299,0.6896180515675578,0.5125628140703518,0.40298734238564127,0.3756587351029034,0.40298734238564127,0.3736269990722585,0.48852123123593433,0.5125628140703518,0.4921268699482026,0.7152428810720268,0.17922948073701842,0.5125628140703518,0.3082077051926298,0.8207705192629816,0.6957928802588996,0.8052434456928839,0.7465277777777778,267,0.7151515151515152,0.18421052631578946,0.1,0.12962962962962962,70,0.9411764705882353,0.367816091954023,0.27350427350427353,0.3137254901960784,117,0.8854166666666666,0.38372093023255816,0.308411214953271,0.34196891191709844,107,0.8918367346938776,0.24675324675324675,0.5277777777777778,0.336283185840708,36,0.8966131907308378,0.0,0.12270982563495636,0.04089767636631427,0.3055444359779358,0.28259968757629395,0.2104075700044632,0.15662269294261932
ptq_int8,8888,PTQ_INT8,setA,_1=macula,supplementary,597,299,0.6809862936995167,0.5293132328308208,0.4179600394238639,0.40219884954830915,0.4179600394238639,0.38160192804764226,0.4889226599954713,0.5293132328308208,0.48861629112856747,0.7135678391959799,0.18257956448911222,0.5293132328308208,0.288107202680067,0.8174204355108877,0.6467236467236467,0.850187265917603,0.7346278317152104,267,0.6242424242424243,0.25,0.07142857142857142,0.1111111111111111,70,0.9715370018975332,0.417910447761194,0.23931623931623933,0.30434782608695654,117,0.91875,0.39080459770114945,0.3177570093457944,0.35051546391752575,107,0.8918367346938776,0.3055555555555556,0.6111111111111112,0.4074074074074074,36,0.910873440285205,0.0,0.12596632540225983,0.03314962063976867,0.3245270550251007,0.2702978551387787,0.20120540261268616,0.14399419724941254
ft_ptq_int8,42,FT_PTQ_INT8,setA,_1=macula,supplementary,597,299,0.6698747544644487,0.5008375209380235,0.41571153932699667,0.36469720319088716,0.41571153932699667,0.3715477354233565,0.4826192985675927,0.5008375209380235,0.4842045590110241,0.7487437185929648,0.18592964824120603,0.5008375209380235,0.3132328308207705,0.8140703517587939,0.684931506849315,0.7490636704119851,0.7155635062611807,267,0.7212121212121212,0.05405405405405406,0.02857142857142857,0.037383177570093455,70,0.9335863377609108,0.3978494623655914,0.3162393162393162,0.3523809523809524,117,0.8833333333333333,0.42528735632183906,0.34579439252336447,0.38144329896907214,107,0.8979591836734694,0.26136363636363635,0.6388888888888888,0.3709677419354839,36,0.8841354723707665,0.0,0.13196919858455658,0.06048655789657503,0.32468217611312866,0.28511422872543335,0.22276562452316284,0.16713352501392365
ft_ptq_int8,123,FT_PTQ_INT8,setA,_1=macula,supplementary,597,299,0.6404142555690916,0.49246231155778897,0.4198411300858009,0.36401477569582585,0.4198411300858009,0.3760579826521212,0.4726536717196906,0.49246231155778897,0.4767953097884559,0.7805695142378559,0.20603015075376885,0.49246231155778897,0.3015075376884422,0.7939698492462312,0.6808510638297872,0.7191011235955056,0.6994535519125683,267,0.7272727272727273,0.09090909090909091,0.04285714285714286,0.05825242718446602,70,0.9430740037950665,0.34234234234234234,0.3247863247863248,0.3333333333333333,117,0.8479166666666667,0.40217391304347827,0.34579439252336447,0.37185929648241206,107,0.8877551020408163,0.3037974683544304,0.6666666666666666,0.41739130434782606,36,0.9019607843137255,0.0,0.13757629692554474,0.06631769116194154,0.33867549896240234,0.309299498796463,0.2339208722114563,0.16315312683582306
ft_ptq_int8,2026,FT_PTQ_INT8,setA,_1=macula,supplementary,597,299,0.676640634438832,0.4824120603015075,0.38897443462181464,0.3522843196573375,0.38897443462181464,0.354893556384997,0.46344578093533567,0.4824120603015075,0.4659643759107878,0.7537688442211056,0.18927973199329984,0.4824120603015075,0.32830820770519265,0.8107202680067002,0.6722972972972973,0.7453183520599251,0.7069271758436945,267,0.706060606060606,0.13513513513513514,0.07142857142857142,0.09345794392523364,70,0.9392789373814042,0.31683168316831684,0.27350427350427353,0.29357798165137616,117,0.85625,0.3902439024390244,0.29906542056074764,0.3386243386243386,107,0.8979591836734694,0.24691358024691357,0.5555555555555556,0.3418803418803419,36,0.8912655971479501,0.0,0.1307833045721054,0.058604136082832034,0.3403399586677551,0.29915645718574524,0.2232152819633484,0.16275262832641602
ft_ptq_int8,3407,FT_PTQ_INT8,setA,_1=macula,supplementary,597,299,0.6602153343846479,0.5293132328308208,0.4106148920094105,0.3994527765279098,0.4106148920094105,0.38269728102687195,0.4887775207355247,0.5293132328308208,0.49265509474274727,0.7269681742043551,0.19932998324958123,0.5293132328308208,0.271356783919598,0.8006700167504187,0.6589595375722543,0.8539325842696629,0.7438825448613376,267,0.6424242424242425,0.25,0.08571428571428572,0.1276595744680851,70,0.9658444022770398,0.3103448275862069,0.23076923076923078,0.2647058823529412,117,0.875,0.4794520547945205,0.32710280373831774,0.3888888888888889,107,0.9224489795918367,0.29850746268656714,0.5555555555555556,0.3883495145631068,36,0.9162210338680927,0.0,0.12397028505802155,0.031157707049818698,0.3169248700141907,0.28159648180007935,0.19925732910633087,0.14004971086978912
ft_ptq_int8,8888,FT_PTQ_INT8,setA,_1=macula,supplementary,597,299,0.6631836950946206,0.45896147403685095,0.38805483850742695,0.32652051235117574,0.38805483850742695,0.33203503007240687,0.4571720699437382,0.45896147403685095,0.4486623289459042,0.8123953098827471,0.20435510887772193,0.45896147403685095,0.33668341708542715,0.7956448911222781,0.7159090909090909,0.7078651685393258,0.711864406779661,267,0.7727272727272727,0.08823529411764706,0.04285714285714286,0.057692307692307696,70,0.9411764705882353,0.3037974683544304,0.20512820512820512,0.24489795918367346,117,0.8854166666666666,0.2982456140350877,0.3177570093457944,0.3076923076923077,107,0.8367346938775511,0.22641509433962265,0.6666666666666666,0.3380281690140845,36,0.8538324420677362,0.0,0.1400156170129776,0.10764881661879382,0.321919322013855,0.29402026534080505,0.24318565428256989,0.19427715241909027
qat_int8,42,QAT_INT8,setA,_1=macula,supplementary,597,299,0.6646671428925298,0.525963149078727,0.42452470254843455,0.37116737017180895,0.42452470254843455,0.3762514413494622,0.47835048367514127,0.525963149078727,0.4894311261326603,0.7353433835845896,0.19765494137353434,0.525963149078727,0.27638190954773867,0.8023450586264657,0.6626506024096386,0.8239700374531835,0.7345575959933222,267,0.6606060606060606,0.05,0.014285714285714285,0.022222222222222223,70,0.9639468690702088,0.38636363636363635,0.2905982905982906,0.33170731707317075,117,0.8875,0.4605263157894737,0.32710280373831774,0.3825136612021858,107,0.9163265306122449,0.2962962962962963,0.6666666666666666,0.41025641025641024,36,0.8983957219251337,0.0,0.12897378206253052,0.03964268808039389,0.3232745826244354,0.27342721819877625,0.20814606547355652,0.15183348953723907
